chr,start,end,score,CL12w16-3_atac_LITC,CL12w16-3_atac.MATA,CL12_wgs.LITC,CL12_wgs.MATA
chrX,1586777,1587810,1000,87,88,6,14
chrX,1594639,1594938,1000,0,0,0,0
chrX,1646973,1647158,1000,270,0,26,6
chrX,1792888,1793359,1000,3,4,14,10
chrX,1939305,1939473,1000,0,0,0,0
chrX,1939578,1939784,1000,0,2,3,3
chrX,2034454,2034643,1000,0,0,0,0
chrX,2038664,2038832,1000,0,0,0,0
chrX,2039019,2039739,1000,0,0,0,0
chrX,2054329,2054680,689,0,0,0,0
chrX,2096301,2096519,1000,0,0,0,0
chrX,2097351,2097549,1000,0,0,0,0
chrX,2097962,2098136,1000,52,0,12,2
chrX,2104159,2104570,1000,148,0,24,4
chrX,2109359,2109684,1000,0,0,0,0
chrX,2113319,2113728,1000,254,0,27,4
chrX,2124102,2124846,1000,241,145,36,23
chrX,2132058,2132308,1000,37,0,13,2
chrX,2143462,2144456,1000,299,0,47,10
chrX,2152301,2153390,1000,403,393,60,66
chrX,2154039,2154474,1000,1106,370,22,35
chrX,2161293,2161775,1000,0,0,0,0
chrX,2161923,2163014,1000,431,2,35,5
chrX,2183741,2184533,1000,0,0,0,0
chrX,2192579,2193408,1000,1,121,3,23
chrX,2283874,2284282,533,0,5,1,0
chrX,2334339,2335547,1000,372,0,69,13
chrX,2342134,2342342,973,56,44,10,13
chrX,2460302,2460696,1000,0,5,1,2
chrX,2652900,2653152,1000,3,91,5,10
chrX,2776153,2776521,1000,0,0,0,0
chrX,2910369,2910719,1000,1,1,6,3
chrX,3018443,3018828,1000,1,0,0,1
chrX,3019931,3021750,1000,544,421,79,60
chrX,3021900,3022364,545,72,55,21,19
chrX,3029222,3029463,1000,13,10,9,17
chrX,3134604,3134823,1000,0,0,0,0
chrX,3144013,3144240,1000,0,0,0,0
chrX,3146099,3146463,1000,0,0,0,0
chrX,3178014,3178274,1000,0,0,0,0
chrX,3202604,3202810,1000,0,0,0,0
chrX,3238489,3238695,1000,0,88,3,5
chrX,3238957,3239556,1000,109,108,18,12
chrX,3253197,3254014,1000,97,76,22,21
chrX,3275177,3277585,1000,605,706,44,54
chrX,3277716,3278268,514,14,19,3,4
chrX,3284459,3284713,1000,21,13,19,10
chrX,3286669,3287156,719,0,0,0,0
chrX,3290313,3290908,1000,171,167,19,6
chrX,3292571,3292804,1000,0,0,0,0
chrX,3306590,3308101,1000,103,89,18,29
chrX,3324186,3324834,1000,0,0,0,0
chrX,3340032,3340353,877,4,14,9,7
chrX,3358960,3359309,846,0,0,0,0
chrX,3362541,3362992,1000,0,0,0,0
chrX,3366144,3366535,1000,1,1,0,1
chrX,3373446,3374662,1000,0,392,5,14
chrX,3374872,3375209,989,0,0,0,0
chrX,3407634,3408184,1000,51,414,21,34
chrX,3411787,3412206,1000,9,270,20,29
chrX,3413272,3413663,1000,196,187,32,29
chrX,3415216,3415497,977,0,0,0,0
chrX,3427428,3427711,1000,82,82,32,20
chrX,3427875,3429000,1000,238,435,23,43
chrX,3431828,3432162,1000,220,256,52,28
chrX,3440316,3441152,932,37,49,7,9
chrX,3441872,3442255,1000,0,0,0,0
chrX,3442365,3442557,1000,6,159,13,17
chrX,3446076,3446274,1000,40,68,23,20
chrX,3478825,3479754,1000,63,84,14,40
chrX,3482915,3483265,1000,0,46,11,13
chrX,3488908,3489359,701,11,12,6,6
chrX,3491978,3493581,1000,24,399,25,45
chrX,3509416,3510478,804,70,171,46,53
chrX,3511412,3511684,782,0,15,8,17
chrX,3513721,3514190,1000,53,45,8,14
chrX,3520756,3521575,1000,127,164,30,65
chrX,3529935,3530520,1000,1,14,8,14
chrX,3545236,3545610,1000,1,48,7,16
chrX,3576740,3578177,1000,0,0,0,0
chrX,3584312,3584741,1000,0,0,0,0
chrX,3589519,3590551,1000,152,101,12,31
chrX,3593101,3593540,1000,0,0,0,0
chrX,3605834,3606518,1000,27,48,16,13
chrX,3620973,3621223,942,57,60,21,23
chrX,3621357,3621613,1000,73,68,4,6
chrX,3639290,3639647,1000,158,190,16,16
chrX,3639752,3640604,1000,261,229,28,26
chrX,3642769,3643073,1000,0,0,0,0
chrX,3643177,3643741,1000,227,561,30,43
chrX,3643902,3644255,1000,0,0,0,0
chrX,3647758,3648048,1000,32,22,4,26
chrX,3658379,3658863,1000,190,190,30,24
chrX,3668471,3668623,1000,44,66,5,8
chrX,3668732,3668948,1000,0,0,0,0
chrX,3679765,3680027,1000,90,105,22,9
chrX,3693323,3694145,1000,0,352,10,19
chrX,3703063,3703260,1000,0,0,0,0
chrX,3710101,3710495,1000,131,178,32,35
chrX,3714788,3715397,1000,0,0,0,0
chrX,3715935,3716369,1000,51,51,19,15
chrX,3730880,3731362,1000,235,278,45,62
chrX,3731516,3731770,1000,528,551,26,23
chrX,3760155,3760360,1000,0,0,0,0
chrX,3766301,3766997,1000,38,52,2,12
chrX,3788813,3789109,1000,9,8,11,5
chrX,3792625,3793000,1000,2,3,2,21
chrX,3818847,3820082,1000,6,3,1,0
chrX,3820402,3820708,1000,88,284,23,23
chrX,3822109,3822428,1000,0,0,0,0
chrX,3843765,3844082,1000,9,10,15,6
chrX,3845549,3845997,611,0,0,0,0
chrX,3846350,3847189,1000,290,269,10,15
chrX,3876330,3876547,1000,0,0,0,0
chrX,3876972,3877136,1000,67,99,18,33
chrX,3879329,3880598,1000,871,773,44,66
chrX,3881258,3881520,1000,16,3,8,1
chrX,3896514,3896726,1000,0,0,0,0
chrX,3897540,3897772,1000,0,0,0,0
chrX,3900585,3900989,1000,0,0,0,0
chrX,3906443,3907022,1000,368,192,4,25
chrX,3910072,3912235,1000,518,614,87,73
chrX,3919267,3919564,704,44,35,17,18
chrX,3919709,3919908,1000,0,2,3,3
chrX,3921851,3922235,1000,32,70,16,12
chrX,3931192,3932224,1000,139,160,35,27
chrX,3933458,3933820,1000,30,35,17,13
chrX,3952310,3952529,1000,71,82,19,13
chrX,3952979,3953467,1000,131,102,27,10
chrX,4044803,4045593,1000,172,104,14,21
chrX,4046090,4046336,1000,278,266,31,18
chrX,4046550,4046996,1000,160,147,20,18
chrX,4071725,4071961,1000,0,0,0,0
chrX,4073773,4074209,1000,60,133,62,48
chrX,4076233,4077387,1000,103,230,21,27
chrX,4078873,4079046,1000,45,51,20,32
chrX,4082271,4082669,975,0,0,0,0
chrX,4086872,4087078,1000,0,5,0,3
chrX,4107032,4107995,1000,135,156,11,13
chrX,4116395,4116788,1000,172,136,26,21
chrX,4118537,4119754,1000,23,28,16,11
chrX,4123654,4123905,1000,0,0,0,0
chrX,4131993,4132382,1000,0,887,4,18
chrX,4153760,4153989,1000,70,55,17,20
chrX,4176819,4177334,1000,189,175,11,4
chrX,4177709,4178126,1000,68,665,31,29
chrX,4211769,4211968,1000,153,128,6,28
chrX,4212082,4213388,1000,507,472,63,56
chrX,4221619,4221995,1000,20,305,32,49
chrX,4228207,4230131,1000,285,327,64,73
chrX,4296483,4297384,1000,301,295,19,29
chrX,4383353,4383995,1000,0,0,0,0
chrX,4388697,4389693,1000,481,424,34,35
chrX,4428845,4429137,915,148,0,18,4
chrX,4486358,4486893,944,25,122,24,37
chrX,4503416,4503604,1000,0,0,0,0
chrX,4504082,4504271,1000,0,0,0,0
chrX,4504643,4505037,1000,0,0,0,0
chrX,4517536,4518167,403,0,0,0,0
chrX,4545789,4546007,1000,76,0,26,2
chrX,4582640,4583057,1000,150,135,9,8
chrX,4622282,4622468,1000,62,29,17,5
chrX,4635082,4635457,1000,100,0,22,10
chrX,4637849,4638138,1000,18,9,8,7
chrX,4638959,4639302,805,69,0,11,18
chrX,4647615,4647821,1000,10,13,8,12
chrX,4648415,4648810,952,12,6,13,20
chrX,4655945,4656798,1000,115,0,32,8
chrX,4685276,4685675,1000,210,194,36,16
chrX,4697527,4699079,1000,1053,5,123,28
chrX,4714879,4715973,1000,65,320,35,35
chrX,4744282,4744705,1000,47,84,28,31
chrX,4747860,4748626,416,0,0,0,0
chrX,4754022,4754301,1000,8,6,6,4
chrX,4758936,4759128,1000,29,23,6,10
chrX,4759301,4760076,1000,193,448,33,47
chrX,4760548,4760791,1000,0,0,0,0
chrX,4774417,4775238,1000,1404,1167,37,89
chrX,4779329,4780449,1000,68,104,25,10
chrX,4805424,4805900,1000,43,28,2,12
chrX,4965133,4965478,1000,0,0,0,0
chrX,4976030,4976417,1000,16,14,7,6
chrX,4976905,4977195,1000,139,181,38,36
chrX,4998801,4999729,654,0,213,8,40
chrX,5054496,5055019,470,0,48,18,21
chrX,5120132,5120360,1000,0,0,0,0
chrX,5182275,5182481,1000,15,30,4,14
chrX,5182587,5183054,1000,0,0,0,0
chrX,5185611,5185807,1000,180,185,5,23
chrX,5196952,5197322,1000,67,65,10,18
chrX,5210000,5210315,1000,35,34,13,10
chrX,5219062,5219292,1000,48,84,10,14
chrX,5225166,5225666,971,64,114,20,23
chrX,5226279,5226607,689,62,122,28,22
chrX,5245431,5246802,1000,595,527,86,73
chrX,5246919,5247198,1000,84,85,15,11
chrX,5249513,5249760,1000,0,0,0,0
chrX,5249940,5250184,1000,256,238,17,14
chrX,5262811,5263249,897,151,164,9,18
chrX,5272172,5272433,1000,0,0,0,0
chrX,5279069,5279767,1000,338,347,33,30
chrX,5299388,5299607,1000,301,188,28,17
chrX,5299716,5299877,1000,193,92,9,18
chrX,5328697,5329406,1000,192,203,34,39
chrX,5346935,5347078,1000,0,0,0,0
chrX,5347190,5348223,1000,266,257,40,26
chrX,5355035,5355246,1000,69,68,19,20
chrX,5355430,5355802,1000,0,0,8,0
chrX,5364062,5364465,853,81,106,31,35
chrX,5396594,5397550,1000,101,555,40,28
chrX,5425132,5425734,1000,110,76,18,23
chrX,5435196,5435807,679,58,51,23,29
chrX,5457825,5457989,1000,8,14,3,3
chrX,5458091,5458665,1000,84,82,14,15
chrX,5476275,5477007,494,75,87,40,50
chrX,5496725,5497139,1000,147,120,18,15
chrX,5499901,5500662,1000,154,152,31,49
chrX,5557124,5557462,1000,0,0,0,0
chrX,5557616,5557892,1000,44,26,10,4
chrX,5563619,5564360,484,0,0,0,0
chrX,5564690,5565937,1000,270,263,30,34
chrX,5581990,5582428,482,55,74,18,22
chrX,5583188,5584010,1000,82,45,21,16
chrX,5596649,5597049,1000,58,70,19,42
chrX,5659694,5660058,878,1,6,6,2
chrX,5663794,5664001,1000,0,0,0,0
chrX,5843902,5844095,1000,0,0,0,0
chrX,5850421,5850880,1000,0,0,0,0
chrX,5873262,5873689,1000,157,139,15,7
chrX,5874525,5875111,1000,15,14,10,9
chrX,5886967,5888134,1000,1452,2,42,14
chrX,5895555,5896593,1000,1,1,2,3
chrX,5993854,5994105,846,0,0,0,0
chrX,5997444,5998271,1000,0,0,0,0
chrX,6004196,6004404,1000,4,3,2,0
chrX,6016241,6016733,1000,0,0,0,0
chrX,6018208,6018461,857,0,0,0,0
chrX,6034691,6035108,857,80,0,33,5
chrX,6039639,6039895,1000,0,0,0,0
chrX,6049810,6050131,1000,112,90,8,15
chrX,6056588,6057214,1000,219,248,17,26
chrX,6068386,6068645,844,20,3,16,3
chrX,6101420,6101888,1000,0,0,0,0
chrX,6124309,6124569,808,10,11,6,7
chrX,6152730,6153027,964,0,0,0,0
chrX,6165709,6166056,1000,172,178,13,33
chrX,6171150,6171487,1000,335,0,47,20
chrX,6180555,6180878,1000,44,22,5,5
chrX,6192448,6193104,1000,116,137,26,13
chrX,6194775,6195298,1000,0,0,0,0
chrX,6200878,6202549,1000,0,337,14,30
chrX,6244489,6244873,1000,82,109,35,31
chrX,6245104,6245831,1000,85,91,31,14
chrX,6268975,6269251,819,7,5,5,7
chrX,6291008,6291431,1000,0,0,0,0
chrX,6305152,6305696,1000,176,167,26,38
chrX,6324771,6325706,1000,486,544,29,42
chrX,6329247,6330319,1000,0,0,0,0
chrX,6366414,6366672,1000,36,49,2,10
chrX,6374544,6374784,841,0,13,2,6
chrX,6391159,6391360,1000,31,32,31,24
chrX,6396495,6396842,991,92,81,27,14
chrX,6417998,6418347,1000,0,0,0,0
chrX,6426777,6426969,1000,0,0,0,0
chrX,6428765,6429004,1000,12,17,13,8
chrX,6429304,6429649,1000,10,6,8,5
chrX,6435675,6435873,1000,0,0,0,0
chrX,6441350,6441910,1000,176,124,14,15
chrX,6442149,6443031,1000,414,1,57,8
chrX,6455126,6455292,1000,175,0,34,6
chrX,6463432,6463848,1000,0,0,0,0
chrX,6465071,6466022,1000,2886,1,166,45
chrX,6471817,6472253,1000,0,0,0,0
chrX,6473722,6474339,1000,4,3,5,6
chrX,6487872,6488813,1000,0,0,0,0
chrX,6499504,6499720,1000,175,158,23,24
chrX,6512830,6513910,1000,753,130,32,29
chrX,6525618,6525880,1000,0,0,0,0
chrX,6529481,6531077,1000,45,27,32,16
chrX,6538942,6539531,1000,8,285,27,31
chrX,6539879,6540666,1000,87,93,16,29
chrX,6553294,6553960,1000,50,32,15,11
chrX,6556922,6557380,1000,30,56,14,17
chrX,6557603,6557784,1000,161,165,29,23
chrX,6557930,6558693,1000,25,13,5,3
chrX,6562566,6563040,1000,152,154,11,10
chrX,6571441,6571611,1000,115,130,12,23
chrX,6572140,6573171,1000,340,469,55,84
chrX,6581418,6582800,1000,0,0,0,0
chrX,6628503,6628765,1000,10,460,25,33
chrX,6628873,6629211,1000,0,56,3,6
chrX,6641623,6641789,1000,16,16,12,8
chrX,6642866,6643194,1000,61,81,8,14
chrX,6671461,6672406,1000,441,137,51,11
chrX,6673912,6674090,1000,20,39,8,19
chrX,6681299,6681503,1000,9,7,20,9
chrX,6687015,6687269,1000,0,0,0,0
chrX,6687612,6688154,1000,0,0,0,0
chrX,6688332,6688734,1000,62,53,7,11
chrX,6698086,6698848,1000,132,160,22,27
chrX,6701480,6701767,1000,269,399,36,40
chrX,6702216,6702569,1000,57,41,6,7
chrX,6706996,6707295,1000,0,0,0,0
chrX,6729548,6729854,800,118,119,35,24
chrX,6731765,6732021,1000,88,90,19,23
chrX,6743708,6743948,1000,197,169,46,32
chrX,6744052,6744349,1000,142,107,23,32
chrX,6748481,6748707,1000,399,0,52,13
chrX,6749112,6749503,1000,170,0,24,7
chrX,6749684,6749910,1000,0,0,0,0
chrX,6751285,6751575,1000,0,0,0,0
chrX,6766560,6767305,1000,519,336,20,42
chrX,6782213,6782439,1000,0,0,0,0
chrX,6798681,6800348,1000,724,642,52,47
chrX,6805601,6805963,1000,14,16,14,13
chrX,6809034,6809218,1000,65,60,17,42
chrX,6811784,6812170,1000,349,0,52,12
chrX,6835063,6835923,1000,228,5,48,8
chrX,6837854,6838264,1000,173,0,22,5
chrX,6855413,6856405,1000,460,302,64,73
chrX,6860684,6861156,1000,139,119,27,37
chrX,6861817,6862454,1000,183,113,18,20
chrX,6862569,6862859,1000,0,0,0,0
chrX,6869212,6870053,1000,272,8,42,12
chrX,6870208,6870556,1000,61,53,18,14
chrX,6877127,6877373,1000,91,137,35,29
chrX,6881114,6881468,1000,1,26,4,7
chrX,6894599,6895110,513,61,1,12,4
chrX,6899250,6899724,1000,34,33,13,14
chrX,6900294,6901061,700,14,75,14,34
chrX,6905768,6906435,1000,285,350,26,25
chrX,6908103,6908307,1000,50,31,23,25
chrX,6913700,6914473,1000,178,205,39,48
chrX,6915565,6915898,1000,72,52,14,9
chrX,6916168,6917786,1000,508,468,44,49
chrX,6937366,6937786,1000,141,113,15,14
chrX,6957070,6957626,1000,118,142,31,32
chrX,6972260,6972441,1000,19,21,12,12
chrX,6980791,6981385,1000,77,109,16,19
chrX,6986595,6987076,710,11,7,12,5
chrX,6992666,6992913,1000,50,79,15,9
chrX,7015251,7015495,1000,0,0,0,0
chrX,7016299,7016506,1000,34,32,4,2
chrX,7016618,7016806,1000,77,61,12,6
chrX,7038729,7038975,1000,0,0,0,0
chrX,7045739,7046394,641,0,0,0,0
chrX,7053149,7053315,1000,138,102,26,24
chrX,7057662,7058157,1000,0,0,0,0
chrX,7075455,7075696,1000,50,12,12,24
chrX,7084744,7085466,1000,0,0,0,0
chrX,7086303,7086789,1000,0,0,0,0
chrX,7088268,7089524,964,110,122,30,31
chrX,7090138,7090362,1000,0,0,0,0
chrX,7102388,7103081,1000,56,0,16,2
chrX,7142149,7142557,1000,143,73,35,38
chrX,7154294,7154525,1000,0,0,0,0
chrX,7158192,7158431,1000,125,108,15,8
chrX,7163518,7163960,942,25,58,17,19
chrX,7164624,7164932,1000,13,6,10,17
chrX,7179907,7180518,1000,0,0,0,0
chrX,7183662,7183838,1000,0,0,0,0
chrX,7184057,7184652,1000,104,85,32,19
chrX,7187467,7187812,1000,1025,1017,25,25
chrX,7190059,7190609,1000,179,274,24,37
chrX,7193970,7195054,1000,30,46,12,17
chrX,7199311,7199501,1000,70,45,17,21
chrX,7202043,7202760,1000,101,120,19,24
chrX,7214059,7214525,1000,0,0,0,0
chrX,7230914,7231636,1000,0,0,0,0
chrX,7233845,7234570,1000,0,0,0,0
chrX,7255259,7255955,1000,256,0,54,14
chrX,7256099,7256790,1000,459,0,26,9
chrX,7270164,7270372,1000,0,0,0,0
chrX,7270615,7270812,1000,0,0,0,0
chrX,7279315,7279558,1000,0,0,1,0
chrX,7313126,7313960,1000,0,0,0,0
chrX,7320387,7321526,1000,58,0,21,4
chrX,7322476,7322857,1000,0,0,0,0
chrX,7328308,7329385,1000,497,1,30,12
chrX,7341714,7342572,1000,462,445,16,28
chrX,7348770,7348933,1000,224,204,13,22
chrX,7353203,7354003,1000,194,198,52,50
chrX,7374875,7375294,1000,617,486,40,62
chrX,7375465,7375839,1000,42,48,5,9
chrX,7380910,7381496,971,152,98,22,24
chrX,7388732,7388983,1000,69,56,32,22
chrX,7391720,7392853,961,114,121,17,23
chrX,7397015,7397184,1000,17,15,9,20
chrX,7410813,7411288,1000,0,5,1,5
chrX,7426709,7427000,1000,1,1,2,3
chrX,7427265,7427580,668,6,129,22,34
chrX,7427697,7428283,1000,0,20,1,3
chrX,7432835,7433556,1000,31,0,20,1
chrX,7487963,7488278,1000,31,12,9,7
chrX,7491373,7491583,1000,68,32,15,15
chrX,7507293,7508268,1000,0,0,0,0
chrX,7590781,7591307,1000,260,209,46,47
chrX,7606782,7606965,1000,159,159,23,22
chrX,7618465,7619077,1000,188,535,58,69
chrX,7619556,7620315,1000,226,251,39,25
chrX,7699156,7699678,1000,0,0,0,0
chrX,7705387,7705765,1000,0,0,0,0
chrX,7789636,7790111,531,0,3,0,5
chrX,7831979,7832298,983,8,0,6,1
chrX,7875689,7877041,1000,667,129,74,34
chrX,7877255,7877640,927,60,0,16,4
chrX,7879654,7879842,1000,173,0,47,10
chrX,8002220,8002478,1000,0,0,0,0
chrX,8003954,8004535,1000,0,0,0,0
chrX,8030584,8030873,1000,0,0,0,0
chrX,8058112,8058541,1000,0,0,0,0
chrX,8058799,8059246,1000,568,1,14,7
chrX,8072407,8072841,588,0,0,0,0
chrX,8144148,8144418,1000,426,0,26,2
chrX,8165811,8166198,911,136,16,29,7
chrX,8173728,8174148,1000,48,0,16,3
chrX,8226646,8226931,1000,0,0,0,0
chrX,8233225,8233686,1000,353,364,35,60
chrX,8233803,8233964,1000,259,0,33,16
chrX,8234729,8235057,650,12,0,13,2
chrX,8254759,8255570,1000,140,43,31,19
chrX,8313319,8313762,1000,174,0,24,7
chrX,8314508,8314766,1000,70,65,7,13
chrX,8374843,8375114,1000,87,20,27,7
chrX,8375282,8375509,1000,27,19,12,7
chrX,8439911,8440372,1000,130,18,30,7
chrX,8448676,8448894,1000,3,3,3,6
chrX,8454373,8454758,1000,0,0,0,0
chrX,8454887,8455385,1000,62,0,16,9
chrX,8459116,8459426,1000,0,0,0,0
chrX,8477193,8477438,1000,125,126,40,6
chrX,8479638,8480138,1000,14,9,18,7
chrX,8491619,8492572,1000,72,3,6,5
chrX,8495288,8495526,1000,0,0,0,0
chrX,8508400,8509043,1000,31,11,25,20
chrX,8516228,8516628,1000,220,198,77,31
chrX,8517035,8517270,1000,131,214,67,54
chrX,8545710,8546251,1000,431,228,60,34
chrX,8548403,8548702,1000,8,0,10,1
chrX,8555286,8555668,1000,138,102,52,16
chrX,8562321,8562542,1000,20,18,11,10
chrX,8563808,8565040,1000,193,190,32,43
chrX,8573425,8573670,1000,110,94,13,16
chrX,8573865,8574318,1000,41,58,16,23
chrX,8579068,8579710,1000,9,20,16,16
chrX,8599763,8599949,1000,18,34,13,10
chrX,8614997,8615635,1000,3,6,1,4
chrX,8615874,8616443,864,3,8,3,1
chrX,8623955,8624829,1000,18,14,6,7
chrX,8630613,8631947,1000,71,0,31,6
chrX,8641757,8642054,1000,6,12,6,5
chrX,8646267,8646596,1000,0,0,0,0
chrX,8646945,8647219,1000,0,0,0,0
chrX,8669380,8669816,1000,382,0,30,11
chrX,8672169,8672505,962,0,0,0,0
chrX,8674299,8675859,1000,606,0,96,16
chrX,8676185,8676574,1000,0,0,0,0
chrX,8681035,8681299,1000,51,0,11,2
chrX,8686596,8687059,1000,232,174,67,47
chrX,8689928,8690268,1000,141,16,27,9
chrX,8691038,8693410,1000,897,2743,158,158
chrX,8694533,8694767,1000,0,199,4,27
chrX,8722232,8723103,1000,587,250,49,54
chrX,8727916,8728169,1000,23,0,13,0
chrX,8734287,8734426,1000,0,0,0,0
chrX,8734535,8734919,1000,0,0,0,0
chrX,8774135,8774277,1000,20,30,3,3
chrX,8779440,8780307,1000,308,389,46,30
chrX,8794438,8794884,1000,211,160,46,44
chrX,8815102,8816405,1000,330,300,39,29
chrX,8816981,8817167,1000,124,115,39,15
chrX,8850051,8850243,1000,0,0,0,0
chrX,8852418,8852622,1000,54,0,22,0
chrX,8858534,8858683,1000,31,32,4,8
chrX,8864582,8864835,1000,147,123,17,7
chrX,8890615,8891924,1000,88,134,14,9
chrX,8892413,8892665,1000,0,0,0,0
chrX,8905957,8906298,1000,0,0,0,0
chrX,8931829,8932118,1000,0,0,0,0
chrX,8977142,8977360,1000,156,139,25,26
chrX,8998230,8998464,917,0,134,17,35
chrX,9016167,9016491,1000,17,23,12,8
chrX,9038067,9038447,1000,95,127,22,30
chrX,9056826,9057857,1000,0,0,0,0
chrX,9059015,9059189,1000,0,0,1,0
chrX,9059559,9060727,1000,256,304,51,80
chrX,9066885,9067167,1000,0,0,0,0
chrX,9092284,9092994,1000,6,0,5,1
chrX,9095277,9096083,1000,0,0,0,0
chrX,9101646,9101940,1000,0,0,0,0
chrX,9104847,9105137,1000,0,0,0,0
chrX,9116428,9116660,1000,0,0,0,0
chrX,9120259,9120446,1000,139,56,37,17
chrX,9122740,9123021,1000,51,190,23,42
chrX,9124177,9125069,1000,319,306,10,15
chrX,9159868,9159994,1000,171,117,26,24
chrX,9160227,9160401,1000,120,124,16,22
chrX,9161766,9162721,1000,356,304,44,27
chrX,9165922,9166195,1000,0,0,0,0
chrX,9177104,9177262,1000,0,0,0,0
chrX,9181404,9182547,1000,24,19,10,9
chrX,9216950,9217617,1000,813,828,57,53
chrX,9219132,9219424,1000,29,48,29,21
chrX,9226708,9227163,767,74,64,13,11
chrX,9235623,9236067,1000,0,0,0,0
chrX,9236317,9236521,1000,0,0,0,0
chrX,9250732,9251172,1000,0,0,0,0
chrX,9258020,9258183,1000,0,0,0,0
chrX,9258292,9258708,1000,0,0,0,0
chrX,9267810,9267971,1000,0,0,0,0
chrX,9270028,9270302,1000,0,0,0,0
chrX,9270616,9271123,1000,0,0,0,0
chrX,9281050,9281869,1000,12,18,14,14
chrX,9285220,9285966,1000,114,52,36,32
chrX,9318045,9318407,1000,102,115,37,28
chrX,9318640,9319157,1000,89,73,19,17
chrX,9345623,9346052,1000,0,0,0,0
chrX,9346213,9346383,1000,0,0,0,0
chrX,9347395,9347656,1000,0,0,0,0
chrX,9347991,9348489,1000,10,8,6,2
chrX,9351027,9351209,1000,0,0,0,0
chrX,9351500,9352512,1000,0,0,0,0
chrX,9353867,9354118,1000,0,0,0,0
chrX,9354452,9354941,1000,0,0,0,0
chrX,9357605,9357844,1000,11,9,2,3
chrX,9377098,9377301,1000,0,0,0,0
chrX,9377426,9377575,1000,0,0,0,0
chrX,9420058,9420768,1000,293,380,44,38
chrX,9427159,9427818,1000,89,96,26,32
chrX,9435381,9436531,1000,497,443,25,63
chrX,9438257,9439782,1000,660,505,25,31
chrX,9439957,9440590,1000,0,0,0,0
chrX,9443724,9443868,1000,0,0,0,0
chrX,9496555,9497052,1000,198,148,30,35
chrX,9530086,9530525,1000,0,0,0,0
chrX,9556277,9556515,1000,0,0,0,0
chrX,9567079,9568243,1000,1065,1260,73,87
chrX,9574939,9575593,1000,163,403,36,78
chrX,9576298,9576694,787,0,0,0,0
chrX,9586828,9587115,1000,7,16,11,14
chrX,9589867,9590216,1000,0,0,0,0
chrX,9627299,9628118,1000,0,0,0,0
chrX,9628452,9628971,1000,2,2,1,2
chrX,9633784,9634350,1000,0,0,0,0
chrX,9642311,9642725,908,0,47,0,16
chrX,9645817,9646459,1000,0,0,0,0
chrX,9648661,9649142,1000,15,24,15,20
chrX,9679742,9680466,1000,0,335,23,43
chrX,9688979,9689422,581,0,0,0,0
chrX,9708145,9708744,1000,0,0,0,0
chrX,9718446,9718710,1000,0,0,0,0
chrX,9749554,9750131,1000,134,114,22,18
chrX,9762650,9763571,1000,175,152,24,28
chrX,9765181,9765607,971,75,278,32,33
chrX,9766092,9766293,1000,1,156,21,17
chrX,9772093,9772491,678,121,87,27,20
chrX,9791904,9792183,1000,15,3,8,7
chrX,9797400,9797894,1000,0,0,0,0
chrX,9798006,9799215,1000,172,167,52,34
chrX,9799461,9799794,708,0,0,0,0
chrX,9800167,9800382,1000,0,0,0,0
chrX,9800808,9801235,1000,0,0,0,0
chrX,9802110,9802667,1000,67,52,16,22
chrX,9807760,9808237,449,53,80,19,11
chrX,9825337,9825518,1000,0,0,0,0
chrX,9826233,9826546,1000,112,112,9,31
chrX,9832102,9832385,710,0,0,0,0
chrX,9839462,9840161,1000,0,0,0,0
chrX,9842780,9843435,1000,69,80,17,24
chrX,9850587,9850839,1000,0,0,0,0
chrX,9851183,9851339,1000,0,0,0,0
chrX,9872305,9872819,1000,0,0,0,0
chrX,9873908,9874868,1000,386,397,23,31
chrX,9878215,9878715,1000,301,300,10,19
chrX,9884860,9885493,1000,182,264,46,60
chrX,9887941,9888782,1000,16,25,11,16
chrX,9892530,9892751,985,12,4,17,8
chrX,9896582,9897446,1000,78,91,10,20
chrX,9903795,9904611,1000,41,28,4,18
chrX,9905008,9905175,1000,72,76,9,10
chrX,9909507,9910131,1000,12,20,6,5
chrX,9920636,9920910,1000,0,0,0,0
chrX,9921720,9921907,1000,0,0,0,0
chrX,9926701,9927547,1000,10,16,15,1
chrX,9936259,9936538,1000,156,139,18,21
chrX,9950739,9951208,1000,155,139,9,23
chrX,9953473,9953674,1000,0,0,0,0
chrX,9953775,9953960,1000,0,0,0,0
chrX,9954101,9954283,1000,0,0,0,0
chrX,9962204,9962398,1000,0,0,0,0
chrX,9965014,9965876,1000,0,0,0,0
chrX,9973839,9974208,982,0,0,0,0
chrX,9978690,9979061,1000,14,11,11,5
chrX,9994013,9994244,902,0,0,0,0
chrX,10026967,10027945,1000,0,0,0,0
chrX,10037830,10038212,1000,0,0,0,0
chrX,10048192,10048375,1000,37,53,9,11
chrX,10050189,10050814,1000,0,0,0,0
